img_fName,class_label,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr
train_00225.jpeg,albopictus,1083.80908203125,1859.0238037109375,1399.0167236328125,2227.897216796875
train_01863.jpeg,culex,57.64485168457031,75.45698547363281,874.3805541992188,733.27783203125
train_02250.jpeg,culex,633.7230834960938,715.8728637695312,1653.1156005859375,1816.1763916015625
train_05108.jpeg,albopictus,816.6083984375,1388.789794921875,1200.1903076171875,1848.9229736328125
train_06318.jpeg,albopictus,529.9718017578125,1323.603515625,1030.402587890625,1770.965576171875
train_09824.jpeg,culiseta,398.43109130859375,696.5751953125,878.069091796875,1431.4058837890625
train_07807.jpeg,culex,259.7986145019531,468.45709228515625,436.99639892578125,612.6205444335938
train_01077.jpeg,albopictus,943.5280151367188,1434.06494140625,1438.3338623046875,1755.937744140625
train_07905.jpeg,culex,1816.136962890625,2011.07763671875,2164.37548828125,2538.9248046875
train_09405.jpeg,culex,309.3269348144531,660.8628540039062,506.0308837890625,890.404052734375
train_07171.jpeg,culex,953.3389282226562,1349.4002685546875,2803.70458984375,3091.437255859375
train_05690.jpeg,culex,1128.943115234375,1754.8497314453125,1869.76416015625,2335.630859375
train_02329.jpeg,culex,2138.75537109375,1398.0203857421875,2563.18310546875,1730.4671630859375
train_03686.jpeg,,0,0,0,0
train_00082.jpeg,culex,1008.4814453125,1774.7135009765625,1622.4189453125,2553.203125
train_06740.jpeg,albopictus,404.4794006347656,315.9812316894531,676.7176513671875,582.2227783203125
train_04847.jpeg,albopictus,332.6240234375,911.515869140625,724.65087890625,1382.0849609375
train_07471.jpeg,culex,1272.103515625,171.2953643798828,2755.044677734375,2083.998046875
train_06728.jpeg,culex,1213.6448974609375,1482.4393310546875,2066.68505859375,2207.698974609375
train_01687.jpeg,albopictus,731.8321533203125,1629.1236572265625,1297.4561767578125,2277.189453125
train_02152.jpeg,culex,400.1071472167969,434.9120788574219,842.2238159179688,674.228271484375
train_04729.jpeg,albopictus,156.8602752685547,167.48641967773438,647.98095703125,738.0206298828125
train_01406.jpeg,culex,1394.5748291015625,337.0608825683594,1908.350830078125,993.8135375976562
train_02893.jpeg,albopictus,1118.3048095703125,1588.5167236328125,1940.1416015625,2426.864990234375
train_06043.jpeg,culex,723.4966430664062,458.1971130371094,2728.778076171875,2900.127197265625
train_09491.jpeg,albopictus,573.6008911132812,336.9754943847656,829.2091674804688,546.0491943359375
train_00453.jpeg,culex,314.1430358886719,446.90325927734375,415.67529296875,572.9754638671875
train_08610.jpeg,culiseta,2005.882568359375,1086.70556640625,4025.227294921875,2543.591064453125
train_00195.jpeg,albopictus,14.502655029296875,271.94287109375,670.417724609375,1089.2391357421875
train_03073.jpeg,culiseta,656.7693481445312,453.0668640136719,867.3759765625,649.5477294921875
train_08507.jpeg,culex,565.1005859375,888.755126953125,2337.371826171875,3375.732421875
train_09158.jpeg,culex,18.185270309448242,736.155029296875,2256.72265625,2780.046630859375
train_05731.jpeg,albopictus,273.85614013671875,1769.450927734375,1766.985595703125,2824.361572265625
train_06025.jpeg,albopictus,793.7891845703125,2283.515625,1069.250244140625,2563.673828125
train_06097.jpeg,albopictus,1189.8316650390625,1168.222412109375,1563.398681640625,1621.193603515625
train_08919.jpeg,culex,229.8448944091797,329.0174865722656,513.5845947265625,719.642578125
train_04453.jpeg,culex,1021.5668334960938,550.053466796875,1488.47900390625,1184.584716796875
train_02256.jpeg,culex,423.2862548828125,693.6906127929688,622.5685424804688,926.2118530273438
train_04855.jpeg,culex,737.8121948242188,1440.217529296875,1428.809326171875,2062.69677734375
train_03063.jpeg,culiseta,297.8388366699219,498.758544921875,429.6455078125,605.9307250976562
train_07534.jpeg,albopictus,508.218994140625,830.396484375,1060.7244873046875,1222.6563720703125
train_02474.jpeg,albopictus,1161.399169921875,1610.9644775390625,2145.1240234375,2657.759033203125
train_00079.jpeg,albopictus,636.4144287109375,625.99267578125,1417.331787109375,1350.47509765625
train_00374.jpeg,culex,39.80302810668945,391.9382019042969,511.76416015625,850.8548583984375
train_06192.jpeg,anopheles,161.91493225097656,514.8284912109375,648.9762573242188,1064.4765625
train_00179.jpeg,culex,1041.365478515625,603.783935546875,3267.916015625,2692.753662109375
train_02797.jpeg,albopictus,473.13775634765625,760.5535888671875,2024.3408203125,2276.08935546875
train_08933.jpeg,albopictus,194.33216857910156,556.3978881835938,449.24261474609375,833.4697875976562
train_01319.jpeg,albopictus,1037.26025390625,2244.42431640625,1421.7705078125,2548.44970703125
train_02077.jpeg,culiseta,796.0863647460938,1224.47607421875,1391.9686279296875,1941.6573486328125
train_06050.jpeg,culex,32.68896484375,124.06409454345703,802.2415161132812,1037.3026123046875
train_09553.jpeg,albopictus,578.992919921875,579.0159912109375,952.2177124023438,838.1766357421875
train_04740.jpeg,culex,61.65049743652344,120.41325378417969,696.3131103515625,738.4456176757812
train_08960.jpeg,albopictus,608.5172729492188,433.1844482421875,957.016357421875,862.957763671875
train_02998.jpeg,albopictus,258.306396484375,77.64797973632812,1402.302734375,1450.16455078125
train_00710.jpeg,albopictus,151.35479736328125,1694.9964599609375,1864.3619384765625,2697.115234375
train_07482.jpeg,japonicus-koreicus,263.52294921875,827.05615234375,618.7654418945312,1165.526611328125
train_08647.jpeg,culex,49.005496978759766,519.0685424804688,672.2337036132812,1260.8009033203125
train_03894.jpeg,albopictus,1307.04541015625,935.9135131835938,2871.873291015625,2300.954833984375
train_10249.jpeg,albopictus,1490.839599609375,433.6326599121094,2959.628173828125,2167.8701171875
train_10051.jpeg,culex,0.0,796.2831420898438,680.3917846679688,1571.02294921875
train_07872.jpeg,albopictus,472.3467102050781,2015.3677978515625,1638.2564697265625,2926.911376953125
train_00111.jpeg,albopictus,137.75132751464844,373.3004455566406,544.7731323242188,822.897216796875
train_03203.jpeg,culex,1090.4405517578125,1275.4405517578125,1587.2830810546875,1920.357177734375
train_00343.jpeg,albopictus,691.2837524414062,1153.1845703125,785.6749267578125,1292.950927734375
train_05784.jpeg,culex,330.09429931640625,465.3277893066406,499.583740234375,661.7227783203125
train_03372.jpeg,culex,355.1343078613281,612.9533081054688,667.6445922851562,999.3285522460938
train_06280.jpeg,albopictus,442.1781921386719,433.51092529296875,976.7462768554688,1119.0577392578125
train_01620.jpeg,japonicus-koreicus,988.677734375,1624.7412109375,2320.038818359375,2513.254150390625
train_06204.jpeg,albopictus,2153.38525390625,856.125732421875,2909.468994140625,1766.74365234375
train_02467.jpeg,culiseta,243.68692016601562,386.0174560546875,2899.89990234375,3573.344970703125
train_08729.jpeg,albopictus,381.2615051269531,761.9119873046875,3024.0,3932.486083984375
train_04220.jpeg,culex,283.9742736816406,444.3132019042969,694.5498046875,813.2323608398438
train_03483.jpeg,japonicus-koreicus,307.49884033203125,452.24212646484375,423.5149841308594,549.9135131835938
train_07903.jpeg,culex,358.06451416015625,458.21466064453125,3562.998779296875,2829.436767578125
train_02095.jpeg,albopictus,89.1406021118164,485.8390808105469,654.1552734375,1078.936767578125
train_02018.jpeg,culex,389.2079162597656,453.3056640625,522.77685546875,613.9862060546875
train_01821.jpeg,albopictus,792.6405639648438,499.8901062011719,2695.344482421875,1853.010498046875
train_04161.jpeg,culex,130.98109436035156,573.2919921875,404.96099853515625,855.6145629882812
train_04856.jpeg,culex,649.0262451171875,115.9779052734375,1380.87939453125,1009.4066162109375
train_06870.jpeg,culex,305.104248046875,667.993408203125,377.12359619140625,762.98583984375
train_02632.jpeg,albopictus,796.7220458984375,1596.553466796875,1430.732666015625,2174.419189453125
train_03274.jpeg,albopictus,692.31298828125,1106.023681640625,1988.589111328125,2412.81591796875
train_08086.jpeg,culex,300.7076721191406,657.0056762695312,1080.7696533203125,1503.94287109375
train_10132.jpeg,culex,1416.509033203125,1876.646484375,2262.62890625,2778.474853515625
train_10279.jpeg,japonicus-koreicus,2093.046142578125,1046.1767578125,3017.491943359375,1610.40771484375
train_00654.jpeg,albopictus,1433.1336669921875,1828.045166015625,1866.36474609375,2206.3056640625
train_00644.jpeg,culex,390.7047119140625,596.1190795898438,561.0757446289062,923.0697631835938
train_00289.jpeg,culiseta,233.25013732910156,433.34100341796875,566.7160034179688,858.1566162109375
train_05605.jpeg,japonicus-koreicus,121.34765625,414.8841857910156,770.650146484375,925.2500610351562
train_01635.jpeg,albopictus,967.239013671875,1355.4078369140625,2300.540283203125,2297.0791015625
train_09165.jpeg,albopictus,759.5637817382812,1758.3160400390625,1147.8692626953125,2158.248046875
train_08662.jpeg,albopictus,679.9700927734375,905.7952880859375,1732.3592529296875,2033.604736328125
train_00202.jpeg,japonicus-koreicus,2140.115966796875,1412.03515625,2698.423828125,1837.903076171875
train_05414.jpeg,culex,411.5146484375,695.0199584960938,637.9710693359375,1018.0986938476562
train_05885.jpeg,albopictus,457.30859375,923.2174072265625,2373.6484375,2076.71435546875
train_01694.jpeg,albopictus,1034.371337890625,1483.5347900390625,1534.772705078125,1980.39453125
train_02334.jpeg,culex,214.05795288085938,546.181640625,355.83612060546875,686.2073974609375
train_04361.jpeg,albopictus,950.7374267578125,1222.9151611328125,1452.0113525390625,1918.04150390625
train_08444.jpeg,culiseta,528.5482177734375,1410.314208984375,1582.7388916015625,2561.77685546875
train_10305.jpeg,albopictus,837.7586669921875,1493.088623046875,1367.3458251953125,1995.9722900390625
train_07219.jpeg,culex,301.36529541015625,388.6865234375,617.2738647460938,720.9620361328125
train_02948.jpeg,albopictus,961.117431640625,1509.96044921875,1479.0562744140625,1960.3323974609375
train_00728.jpeg,albopictus,459.36883544921875,695.551025390625,696.7769165039062,962.3072509765625
train_08961.jpeg,albopictus,456.7070617675781,823.0552368164062,1018.2300415039062,1230.053955078125
train_10241.jpeg,albopictus,1107.2125244140625,1503.1905517578125,1501.90869140625,1932.196044921875
train_07110.jpeg,culex,357.4144592285156,475.97802734375,743.9669189453125,834.8394775390625
train_08740.jpeg,albopictus,537.8164672851562,543.3072509765625,1081.4320068359375,1135.8636474609375
train_04273.jpeg,albopictus,824.529296875,1733.883544921875,1154.4818115234375,1976.369140625
train_00048.jpeg,albopictus,905.9156494140625,1762.9417724609375,1296.5860595703125,2257.423828125
train_03251.jpeg,japonicus-koreicus,1589.7659912109375,2156.52978515625,2049.154296875,2847.3984375
train_03162.jpeg,culex,175.5616455078125,744.108642578125,2438.41796875,3346.679931640625
train_00268.jpeg,culex,326.1260986328125,826.2950439453125,746.8102416992188,1447.5135498046875
train_04552.jpeg,culiseta,1018.1202392578125,70.29497528076172,1616.9150390625,742.4133911132812
train_03225.jpeg,culex,503.5638122558594,609.2492065429688,907.6029663085938,1074.02587890625
train_06232.jpeg,culex,258.33514404296875,614.150146484375,2324.519775390625,2570.7451171875
train_02613.jpeg,albopictus,140.5978240966797,179.532958984375,647.3786010742188,763.6917724609375
train_04824.jpeg,culex,528.8579711914062,1239.4383544921875,932.2683715820312,1720.017822265625
train_00549.jpeg,albopictus,483.4500427246094,454.4635314941406,553.3085327148438,530.0912475585938
train_00143.jpeg,culiseta,1037.7989501953125,601.291259765625,3154.33251953125,3481.277099609375
train_02770.jpeg,albopictus,663.7849731445312,1831.9061279296875,1061.081787109375,2171.228759765625
train_09119.jpeg,albopictus,1764.4976806640625,2510.984130859375,2290.84033203125,2987.10400390625
train_01712.jpeg,albopictus,623.58349609375,238.25155639648438,1226.0208740234375,811.3692626953125
train_05046.jpeg,culex,313.8096923828125,334.55133056640625,779.2304077148438,697.2403564453125
train_05896.jpeg,albopictus,601.1595458984375,258.9625549316406,1049.5098876953125,711.8174438476562
train_00019.jpeg,culex,697.0631713867188,654.0696411132812,1247.0916748046875,1198.140625
train_08542.jpeg,culex,285.86834716796875,440.20977783203125,447.6881408691406,691.9478759765625
train_02660.jpeg,albopictus,149.4212188720703,856.9225463867188,1442.28466796875,2573.6591796875
train_03478.jpeg,culex,308.845947265625,414.4922790527344,455.1311950683594,666.4581298828125
train_09722.jpeg,culex,410.6083068847656,498.618896484375,531.0233154296875,640.2930908203125
train_06066.jpeg,culex,355.6770324707031,571.9837036132812,697.2982177734375,934.8721313476562
train_09948.jpeg,albopictus,2.7751636505126953,102.21247863769531,432.4337158203125,655.1748046875
train_03017.jpeg,culex,270.6510009765625,284.06353759765625,717.1373901367188,849.2219848632812
train_05739.jpeg,albopictus,1026.6043701171875,1105.5966796875,1813.454345703125,1887.6746826171875
train_10163.jpeg,albopictus,849.5984497070312,872.143310546875,1207.8375244140625,1247.7557373046875
train_01699.jpeg,culex,86.7777328491211,251.90174865722656,1356.4874267578125,1716.5843505859375
train_09195.jpeg,albopictus,427.4530029296875,558.5995483398438,1068.3184814453125,1091.9049072265625
train_03458.jpeg,culex,0.0,26.594467163085938,3013.321044921875,3742.812744140625
train_02887.jpeg,albopictus,1215.4244384765625,2059.521728515625,1628.621337890625,2548.520263671875
train_05744.jpeg,albopictus,750.6708374023438,2041.9246826171875,1055.25439453125,2299.133056640625
train_08547.jpeg,culex,307.5896301269531,552.2499389648438,527.2190551757812,696.0126342773438
train_09315.jpeg,albopictus,514.3954467773438,186.334716796875,687.9126586914062,409.3342590332031
train_02384.jpeg,culex,904.9793701171875,1696.166015625,1276.364501953125,2126.62158203125
train_03077.jpeg,albopictus,970.5301513671875,2724.417724609375,1654.3563232421875,3470.336181640625
train_05153.jpeg,culex,288.94232177734375,73.53914642333984,1948.9720458984375,1493.2103271484375
train_03224.jpeg,culex,271.7110900878906,416.78570556640625,593.4285888671875,754.8970336914062
train_08446.jpeg,culex,256.9667663574219,109.51709747314453,2162.24853515625,2838.58837890625
train_10356.jpeg,culex,331.29364013671875,642.6121215820312,1025.370361328125,1393.0517578125
train_00740.jpeg,culex,149.4634552001953,1054.3203125,1479.4906005859375,1985.4923095703125
train_08686.jpeg,albopictus,1304.108154296875,109.70262908935547,2835.68505859375,2130.278076171875
train_06472.jpeg,culex,205.864990234375,359.4873962402344,340.83990478515625,622.60400390625
train_00462.jpeg,albopictus,655.0185546875,1641.159912109375,1096.7333984375,2206.704833984375
train_03982.jpeg,japonicus-koreicus,1193.7222900390625,743.3786010742188,2161.02099609375,1969.1380615234375
train_10004.jpeg,culex,470.6589050292969,258.3936462402344,822.3165893554688,538.9419555664062
train_02477.jpeg,japonicus-koreicus,1272.894775390625,790.7779541015625,2732.40087890625,1527.086181640625
train_04965.jpeg,albopictus,1185.306396484375,2043.6798095703125,2040.7061767578125,3303.870849609375
train_09569.jpeg,culex,292.464111328125,767.564697265625,643.5390625,1064.3179931640625
train_02844.jpeg,japonicus-koreicus,1408.563720703125,2141.39990234375,1947.9066162109375,2618.00830078125
train_03556.jpeg,culex,27.545156478881836,71.79876708984375,490.83758544921875,454.3943786621094
train_08232.jpeg,culex,1224.4024658203125,1993.589599609375,2187.348876953125,2554.487548828125
train_08292.jpeg,albopictus,398.57025146484375,1330.3515625,762.225341796875,1805.025390625
train_07830.jpeg,culex,463.32171630859375,630.8659057617188,1377.186279296875,1119.3048095703125
train_00646.jpeg,albopictus,372.6407165527344,763.3893432617188,700.3916625976562,1034.7630615234375
train_04577.jpeg,albopictus,280.47296142578125,305.17401123046875,471.3702087402344,503.3019104003906
train_05760.jpeg,albopictus,846.2003173828125,2090.53173828125,1281.7188720703125,2542.00830078125
train_00118.jpeg,albopictus,700.8817138671875,1571.544677734375,1644.0665283203125,2259.36669921875
train_03110.jpeg,culex,337.23773193359375,905.1409301757812,537.9173583984375,1040.1219482421875
train_09513.jpeg,albopictus,228.52679443359375,143.121826171875,409.6593017578125,306.96319580078125
train_03075.jpeg,culex,320.31854248046875,292.9058837890625,901.3397827148438,765.5339965820312
train_04351.jpeg,culex,601.1482543945312,192.58729553222656,3521.849365234375,2271.6875
train_06593.jpeg,culex,999.431884765625,1416.3170166015625,1427.58203125,1912.9034423828125
train_09899.jpeg,albopictus,75.04759216308594,122.36178588867188,432.3741149902344,380.589111328125
train_00746.jpeg,albopictus,291.0955810546875,276.0611572265625,623.4195556640625,748.8656005859375
train_01440.jpeg,anopheles,0.0,480.5832214355469,993.8291015625,1260.1195068359375
train_00238.jpeg,culex,923.7896118164062,1650.3624267578125,2528.90673828125,3000.0
train_00630.jpeg,culiseta,229.0204620361328,188.2548065185547,387.8973693847656,399.9927978515625
train_10209.jpeg,albopictus,1589.6383056640625,2276.501953125,1814.3837890625,2520.093994140625
train_07206.jpeg,culex,145.89663696289062,641.7352905273438,594.7957763671875,1011.943115234375
train_09614.jpeg,culex,2277.79296875,542.3507080078125,3191.422119140625,1469.96435546875
train_00155.jpeg,culex,1146.1585693359375,1636.1976318359375,1656.248046875,2248.05126953125
train_00359.jpeg,albopictus,676.8818969726562,677.1619873046875,1016.4736938476562,972.099365234375
train_04841.jpeg,culex,275.9254150390625,416.63360595703125,1188.10107421875,1186.589599609375
train_02777.jpeg,culex,1150.0137939453125,1795.6893310546875,1620.2305908203125,2312.007080078125
train_04204.jpeg,culex,915.6598510742188,1394.2215576171875,1870.1444091796875,2097.24462890625
train_08037.jpeg,albopictus,1054.8892822265625,1049.4329833984375,1350.650390625,1469.67431640625
train_00457.jpeg,albopictus,371.2986145019531,185.5756072998047,482.109130859375,301.6602783203125
train_07216.jpeg,albopictus,1403.3868408203125,656.5473022460938,1835.3963623046875,945.622314453125
train_07723.jpeg,albopictus,615.9921264648438,524.259521484375,930.0,840.76953125
train_09295.jpeg,albopictus,1911.116943359375,742.2139892578125,2530.379150390625,1548.025146484375
train_02175.jpeg,culex,1792.4150390625,852.045654296875,2057.64306640625,1131.10546875
train_04472.jpeg,culex,521.66259765625,388.6536560058594,692.189697265625,599.497802734375
train_03301.jpeg,albopictus,502.8020935058594,543.3050537109375,705.0538940429688,732.652587890625
train_04097.jpeg,culex,203.77325439453125,30.274072647094727,879.1119384765625,683.90478515625
train_08489.jpeg,albopictus,215.79615783691406,224.71331787109375,489.71661376953125,497.4835510253906
train_05168.jpeg,culex,238.3282470703125,174.1741485595703,658.74072265625,676.28271484375
train_07616.jpeg,albopictus,1260.9520263671875,1617.7593994140625,1464.650146484375,1928.0206298828125
train_01794.jpeg,culex,247.08514404296875,332.5665588378906,665.355712890625,610.08935546875
train_02917.jpeg,japonicus-koreicus,168.95236206054688,484.80487060546875,537.6878662109375,626.66845703125
train_07449.jpeg,albopictus,292.3369140625,525.444091796875,894.1368408203125,1349.05419921875
train_02847.jpeg,culex,265.275146484375,899.0260620117188,740.4822387695312,1557.4256591796875
train_09031.jpeg,albopictus,444.7196044921875,750.3369140625,1892.778076171875,2401.214599609375
train_00709.jpeg,culex,294.23968505859375,572.0159301757812,401.89324951171875,732.9803466796875
train_09107.jpeg,albopictus,310.7398376464844,885.8521118164062,526.941162109375,1122.2171630859375
train_07932.jpeg,culex,1380.2576904296875,2885.980712890625,1954.4024658203125,3443.3974609375
train_02421.jpeg,albopictus,1604.7686767578125,992.0885620117188,2244.82421875,1665.5220947265625
train_00638.jpeg,albopictus,152.996826171875,583.583251953125,390.25543212890625,832.94287109375
train_07535.jpeg,culex,140.75485229492188,259.3280334472656,514.1900634765625,601.05712890625
train_06625.jpeg,culex,123.5453872680664,81.9677734375,479.4019470214844,385.5151672363281
train_00829.jpeg,albopictus,2483.188232421875,642.577880859375,2978.668212890625,999.1543579101562
train_01960.jpeg,culex,932.7236328125,1636.5894775390625,1870.4781494140625,2417.925048828125
train_02345.jpeg,culex,430.79010009765625,212.40379333496094,666.4159545898438,510.83941650390625
train_07598.jpeg,culex,1153.5445556640625,1467.0897216796875,1564.9031982421875,1834.8416748046875
train_00999.jpeg,culex,61.23892593383789,224.28445434570312,664.2435302734375,754.1693725585938
train_05081.jpeg,culex,847.9276123046875,1656.768798828125,2061.65478515625,3100.2998046875
train_03678.jpeg,albopictus,445.8313293457031,1631.4654541015625,1382.94970703125,2407.7158203125
train_09104.jpeg,culex,309.8268737792969,463.3963928222656,835.64892578125,1338.4921875
train_02076.jpeg,albopictus,327.0254211425781,650.4012451171875,611.4398803710938,948.6249389648438
train_03800.jpeg,albopictus,286.27349853515625,767.9364624023438,580.9613037109375,1096.3218994140625
train_04157.jpeg,albopictus,612.901123046875,1456.794189453125,1244.1156005859375,2078.45458984375
train_06789.jpeg,albopictus,405.41943359375,568.91162109375,847.4376831054688,977.747802734375
train_09716.jpeg,culex,51.0385627746582,78.27770233154297,596.3015747070312,515.8617553710938
train_06468.jpeg,culex,292.8326721191406,346.5091857910156,750.0938720703125,768.9132080078125
train_07669.jpeg,culex,416.3324890136719,969.03271484375,1113.7586669921875,1484.5537109375
train_00091.jpeg,culiseta,911.2984008789062,443.15704345703125,2095.33740234375,2356.56640625
train_07774.jpeg,albopictus,976.4939575195312,1946.5313720703125,1474.043212890625,2432.796142578125
train_04408.jpeg,culex,281.2396545410156,514.5813598632812,414.98541259765625,611.7147216796875
train_07894.jpeg,albopictus,188.9756622314453,808.4439086914062,711.2136840820312,1804.4327392578125
train_03657.jpeg,albopictus,1880.510986328125,751.3311767578125,2438.719482421875,1539.5574951171875
train_08044.jpeg,japonicus-koreicus,680.5455932617188,1456.23876953125,2102.346435546875,3515.677490234375
train_05252.jpeg,albopictus,632.4303588867188,1410.8724365234375,2041.7099609375,2802.7197265625
train_05907.jpeg,culex,393.7257385253906,587.3067016601562,609.6416625976562,826.9081420898438
train_08841.jpeg,culex,125.12516784667969,403.21075439453125,572.1282958984375,804.86181640625
train_06944.jpeg,culex,422.5406799316406,523.7924194335938,2082.9248046875,1962.8123779296875
train_04337.jpeg,albopictus,182.08993530273438,384.1472473144531,2151.1162109375,2236.20556640625
train_03452.jpeg,culiseta,1415.0357666015625,1833.5650634765625,2213.389892578125,2505.836669921875
train_08149.jpeg,culex,351.93853759765625,514.4119873046875,673.4822998046875,747.2269287109375
train_01114.jpeg,albopictus,2103.327392578125,841.5355224609375,2577.24560546875,1288.078857421875
train_09127.jpeg,culex,311.1331787109375,240.7318115234375,618.7445068359375,698.8897705078125
train_09300.jpeg,culex,838.2112426757812,1256.8682861328125,1309.38916015625,1798.5267333984375
train_03587.jpeg,albopictus,1092.845947265625,1856.545166015625,1721.1434326171875,2531.1181640625
train_02433.jpeg,culex,248.74893188476562,672.6017456054688,508.5157775878906,894.1282348632812
train_05300.jpeg,albopictus,12.828482627868652,228.21458435058594,1009.1954345703125,1205.406494140625
train_00778.jpeg,albopictus,10.473241806030273,218.63088989257812,626.2294921875,788.6511840820312
train_04549.jpeg,culex,337.3202819824219,277.2845153808594,556.1744995117188,488.9434509277344
train_09267.jpeg,culex,236.27940368652344,615.2359008789062,828.7852172851562,1434.4866943359375
train_03993.jpeg,albopictus,741.965087890625,1870.4169921875,1403.0870361328125,2398.913330078125
